"Spotify.Streams","Spotify.Playlist.Count","YouTube.Views","YouTube.Likes","TikTok.Posts","TikTok.Views","Apple.Music.Playlist.Count","Shazam.Counts","AirPlay.Spins","Explicit.Track"
955547971,199078,310902280,2357811,83230,130023976,42,5104518,864,1
117186345,11752,137633324,2497620,133155,580855649,11,191507,1361,0
201021118,64247,88574109,1615761,7308,20521498,7,576996,890,1
1258569694,105218,141646818,1514837,2294429,5456156211,207,6973652,667329,1
1257258072,156442,1192880501,7815307,202700,340416328,86,12160416,148594,0
417616725,59548,498382704,2551106,2466,9984519,53,3449652,27541,1
1654956613,177834,2989286684,19870174,4479720,8594414469,94,15974659,88803,0
703089599,126449,761321778,9012438,28477,154119835,52,2965820,9276,1
711861577,84611,1359220447,4586141,611826,185706534,133,1522049,12356,0
53303131,6899,78846057,671469,47600,24708801,3,88579,7,0
130236751,27992,9721972,104453,21289,52127762,17,229064,7742,0
1349427877,220002,564022753,3884141,3646762,5118900832,357,16283609,386774,0
752708868,62653,535764821,2159262,751220,427823320,68,2326604,16739,0
159876075,8225,36524769,320572,3716,14846248,14,595774,73,1
549382975,88241,128432797,2507944,777200,5107877505,93,2630957,331869,1
146709792,28310,321931791,1362201,216003,539098923,14,854741,5698,0
662057533,59739,55391583,447166,106500,451630379,53,659091,23703,0
72348363,6300,717290683,6865430,181300,90316836,5,209262,247,0
1312168384,248793,993324548,9537455,1503567,3350704343,308,10288388,557867,0
179565178,40225,41976731,479163,273400,451763725,54,2788317,5615,1
669099980,87216,213028772,2081644,771,101980300,13,1352593,4608,0
148677837,17100,254704259,1938875,1567,724569,21,405352,3440,0
118689822,21235,45565540,435913,62500,215516634,17,227408,3615,1
871780891,56085,2169311851,4669074,137939,121241311,41,1867651,123,0
160305133,35523,51153469,760977,7354,44574455,54,437969,10192,1
1126820069,177800,274070101,3701289,2557115,2578518632,163,8681350,259255,0
47296342,10429,33439568,316661,39420,37869926,10,208435,1223,1
311307250,48587,460930832,3166818,73300,275649626,38,556492,938,0
248947222,70726,129102965,1676120,1494,5258682,95,1701042,122909,0
159051363,31456,36559555,374415,322832,214685378,62,1293372,181938,0
4281468720,590392,833807130,10093211,2882064,3501177394,859,28994660,1695240,0
788282679,139716,872454191,11385109,979801,5580305533,17,4124065,486,1
220250463,46098,28716329,313494,3275,36501469,103,957417,47231,0
1074175360,135290,293084186,2973334,180391,229614343,82,5939460,43106,1
1517935273,183827,1316530001,8403766,13942,41586060,92,6938949,136508,1
1052473730,126251,10990620,127032,822513,308797315,176,4577263,28897,1
335203899,61133,22524199,241700,9193,262461997,92,1795229,120261,0
193680404,27754,893876,7807,104632,161738459,18,670234,283251,0
1065375074,164650,1634743568,9202767,1219259,686049802,218,8932134,238231,0
233573513,67981,39331190,479798,34666,122612542,12,647093,25,1
459476092,79169,301677718,2245842,55272,399821879,87,3574604,63710,0
115647691,51136,215744090,1282316,812154,388440929,48,4087365,7052,0
738438810,65613,1897769481,7650997,655030,149891612,64,3652838,14780,0
603009543,60339,752863338,1897331,25591,33166882,33,1628610,13214,0
324327622,13022,97061421,500989,449308,1614389086,8,97349,5387,0
272702293,96215,79195534,938464,551633,1530938016,22,1942410,9,1
320174752,51073,104188558,465006,278104,1510621389,48,597203,29430,1
932817713,73487,2349558424,9318868,206344,177718441,100,5644479,19135,0
584277301,124262,902705161,5564747,287477,510652592,64,4334574,18018,1
104516305,16554,44535669,284688,32776,23849216,3,153036,155,0
561103984,80971,3130843590,32799797,524156,462245126,48,3223632,3744,0
178044172,26553,104014904,542875,28364,41424590,10,130950,2,0
633631183,43387,445027001,5513277,13920,118002159,50,36891,77909,1
646916214,97970,496850951,6266644,2776485,6912025468,173,3173352,15142,1
1015502663,82046,290850550,4987421,30575,102264948,111,3403391,171291,0
442941122,37463,885861488,8213650,477246,995480226,21,702566,2538,0
1612286123,282719,1019256266,10280320,1404274,4702037810,348,7848760,569287,1
94359848,23027,66093104,558819,52600,13515544,37,1195281,53605,0
1995511952,304456,365257705,2699016,415050,1154403769,285,15776388,3607,1
493699616,78449,308466086,3407408,49022,43620157,15,1344159,63,0
168211673,38142,112307349,619364,380000,687903274,40,874725,10122,1
1779046979,161840,2306432379,13236478,836539,925857941,196,28940990,10434,0
365203093,28691,281724902,2937674,4455,49211096,25,613332,5378,0
118934988,14432,528359923,4933066,38800,132642128,14,430420,62,0
189058129,36943,390278119,3350958,1647,7761272,31,268333,928,0
674025091,51522,323942993,1575190,452800,1294755383,34,967374,907,1
621596476,41914,761391767,3404496,127773,84607917,23,1406798,17161,0
217524988,52661,84504714,547950,20410,21694150,23,1269712,165757,0
65870686,22047,4154083,48490,135,405415,4,62951,217,1
110533607,40021,7522346,53344,32406,54432181,12,269055,8656,0
1153753974,118846,2890512374,13572964,1847640,124640416,152,14113990,57934,0
2045512421,324745,2375021286,17765456,522553,729532806,16,26145,186149,0
42151775,8420,2897871,28056,1995,4725722,28,1043257,133206,0
999525686,147511,349753696,3326207,161202,329470084,109,8366702,74556,0
68189858,14429,15853723,71513,573,4189925,44,521658,66669,0
28340672,7147,6667293,144046,2207992,395590915,8,150561,16735,1
21970517,11053,455300901,1789364,187100,433329532,17,2938941,11,0
1227475431,180053,584854654,6691488,341199,2255843288,94,7031981,305868,0
70418045,19968,39812848,590392,292327,767711351,13,519634,6994,1
64530857,5436,68842793,1133609,7921,148059935,9,136977,1597,0
676690653,183862,69181584,992247,62163,203414980,34,1211769,9442,1
684204777,48370,362779953,1617493,777100,1207597707,51,1567605,4811,1
106899723,23959,54351042,362313,34200,44045683,15,195030,2942,0
121391098,28044,19099476,465493,10318700,1710758827,24,1184072,1790,0
245513981,37111,99697837,1375852,7175,76397270,66,2064588,215278,0
965865213,113676,89431811,659870,82855,275016537,148,3365903,319240,0
1008495696,99381,878892413,4425283,796603,1669065906,101,2283747,73481,0
2541833602,369150,533440453,4627060,856131,3108986398,231,16496792,132498,0
1625307365,288559,410329826,2747230,185316,907498533,241,5160420,26825,0
26054526,23652,1500755,20564,1585725,769574589,1,298281,8,1
132653623,15227,51695313,709774,23486,65838521,40,434881,71387,0
327011836,76622,116596146,1210310,40813,258017332,38,1443587,117371,1
23191929,5912,128703160,1112327,3400886,6284732144,3,188814,80,0
25149668,13174,406717108,1567948,242400,987819837,17,2098943,282,0
919756735,144657,1690599219,10605192,1104477,685728708,81,12405534,99671,0
492542256,37141,1091852566,3311784,22565,34264578,27,1316575,6829,0
358620184,30692,710463080,9902612,115162,456814795,8,623684,2786,0
34116353,10084,73393043,1278586,2426688,6661617341,10,1061424,966,1
2235160830,403355,656310159,4852226,744556,885273359,115,5513979,11860,1
154250706,31969,284578688,1844499,48300,57372493,20,435928,1699,1
86155124,34804,17603372,566251,4799,21751158,22,260921,884,1
1838092894,186038,4151880976,16983201,234084,406531709,197,10029992,3772,1
323703884,28113,116347040,3486739,674700,208339025,188,1118279,40778,1
443854471,114482,17782969,173156,1081209,1840016706,90,3586364,106881,0
234126191,47086,409564436,2500771,140889,88814154,68,654623,3114,1
407015049,116527,44157454,665741,20568,59673227,30,712141,1450,1
1033109188,82170,1584676582,29210301,10007464,7988463856,96,3461123,36043,0
968133091,142494,707665227,10665380,2733359,6342877983,76,9155025,25256,1
28817964,1104,99108166,1733004,381005,450286431,1,49569,20,0
509011250,72182,220773540,2241242,195726,685543612,31,3377256,9535,0
886077008,154757,1332106664,6819005,1577918,2238389974,80,6740918,221043,0
637325281,142076,25776208,246133,12122,58477615,35,3359877,2,1
399778802,50441,271330319,1805049,104530,109246978,56,4051237,515961,0
169896142,75491,75289061,945215,897591,1737382885,13,1055110,7525,1
501915477,87258,317068971,2821803,45257,29687816,119,11012948,114659,0
370988405,33800,69184223,532555,856300,1614554007,23,1087892,50826,0
221287566,20975,291073034,1012209,86600,131877555,7,465957,9014,0
200017368,30976,35463149,219282,31143,27411983,6,503044,74959,1
17238604,1581,1267939965,2741076,4008,14803398,1,23734,5,0
462055272,54302,1546120738,7974135,360400,648582782,11,1569987,566,1
562099076,51229,11080081,68671,623600,1746059702,49,2289240,15119,0
63607535,28203,7769494,107161,7102,21062791,6,288746,9892,1
890752779,104690,169046580,1678946,621,5807175,149,2488830,849471,0
2194935773,345119,1360758976,9892246,69588,20114190,252,10419522,166938,1
487150595,92690,59271967,654987,170462,1449246797,98,2467380,158255,0
217919853,22687,351386257,1758940,189071,1067404078,19,143875,714,0
69041864,10118,27951941,273780,13519,57013361,31,877878,44,0
261468916,44088,8880434,54195,86609,127691196,25,481576,320,1
1596770801,281838,1296329209,14241982,1693184,2521784913,220,11357103,51,1
116542329,41062,115229170,2436482,1844500,3964454629,9,3536203,1,1
711322702,98581,25097411,287379,463080,90486354,144,3184032,27886,1
107435709,18457,18349123,218523,7316,79827003,52,1025913,133743,0
231298627,49800,109250541,862054,711209,1133546129,24,1241539,1016,1
1118459427,175188,409939539,3134200,1703073,2167216619,147,4021390,242,1
308183607,57988,29232672,460660,145290,401636873,70,2354432,175801,0
965899534,101445,834705559,10523313,50459,287094813,76,3988502,2181,0
340527913,50714,317404552,2187888,149,24715,30,636074,14281,0
36059521,4589,1031056,17134,9892,19880210,19,251945,132947,0
25898720,17854,21808363,173005,6354,16324229,30,317600,413,1
266623831,21962,113286216,645754,182200,206748849,26,380895,746,1
665519026,152193,187947945,2379515,1016531,5516142056,73,3245670,4066,1
737097685,155765,1098942075,19179674,6010728,8841517566,19,11014789,23497,0
42735162,6811,152880323,477528,75900,55394779,4,602369,2043,0
140228805,21115,48488768,452737,139570,260750327,8,190480,2539,0
305049963,65770,149247747,1397590,48370,143934379,3,656337,6,1
426104353,47827,1075650402,4140985,7160,19811260,50,1316950,2239,1
155772691,49453,148979688,1059852,345508,793660172,90,3346952,441814,0
827079737,123017,1187480897,7482380,67246,401762489,47,5366746,11347,0
68349764,7210,16821942,150277,4814,10013585,13,134177,1143,1
426904285,50219,198252709,1323047,241013,679567159,15,629164,355,0
427842597,59365,103306657,870677,21809,92071601,27,688397,11285,1
614050155,70723,787010459,6661292,4283762,3071891173,78,8410179,3488,0
173061521,18616,53668901,343308,143900,239225982,11,604065,2,0
545234876,38598,178469204,907782,1400000,1417345345,15,1226973,50,1
464203349,69767,192327944,1072108,105583,136935165,45,2256949,99018,0
315014005,61987,77564375,661614,129260,366123920,27,1112722,101865,1
280901994,31034,489518287,8770696,854500,948594062,6,126970,3915,0
183453795,33551,91105840,2001688,10751484,2179127445,12,1465914,839,0
492873992,86600,319720084,2660740,844804,1010801789,23,2325132,44994,1
78227549,10811,18048583,346316,1827,5400000,59,1712744,604,0
381322519,70125,793025740,7300331,9295551,8503116899,45,5305717,16672,0
1156060152,189320,402381959,5703867,71568,153710600,31,3142956,13034,1
75309953,34283,9963983,111125,4789,22133936,20,330883,3716,0
243931915,57909,337123245,1592106,38300,116038150,24,466416,3123,1
60358583,32582,43371351,749082,3001121,8680132146,4,3413948,340,1
1325725696,171255,1329826741,15965491,8470921,9539547626,222,4618794,91249,1
391087418,53386,367082304,2697123,6576,88351589,16,897314,10,1
2123458039,250221,333716726,2350373,972025,293246122,6,28504,185,1
21485335,4032,5878965,68296,7812,9858141,9,92321,85293,0
258337879,25049,297136479,3230400,761830,226438634,9,339861,93,1
100973437,55772,14289584,264058,153000,552255188,8,443594,511,1
88138772,28324,11033927,210406,465326,1170468833,11,346539,13070,1
751508028,76654,2243582425,6525279,110257,240862996,46,4633986,15365,0
403041493,62435,452234537,4763627,467766,1329875404,38,686025,630,1
1047154254,168622,1401802614,7138440,912741,2060063173,106,14564665,85485,0
420652971,51117,680176045,2865108,1321300,490896378,67,1165902,18991,0
247056218,19231,41065721,1260603,139100,386594049,30,459379,21779,0
233212999,26694,8294089,77421,75000,228973807,29,608764,234707,0
47723324,34495,90212996,801572,1100254,3829712483,16,3631070,26742,0
60103893,7617,996649537,9168790,151100,44461309,4,230094,310,0
99316941,58228,5711976,91362,33703,304670358,28,604632,4799,1
41059494,17144,76632734,573257,821200,1163210746,4,510815,2210,0
670319557,100046,432616080,2355880,10926,29055589,135,32382,138101,0
18566967,7400,1349513,12007,4189200,4579547361,3,86559,1230,0
253540951,82934,22665894,368326,144311,494336128,17,508529,1,1
845222205,109624,108306968,2342473,196948,316355255,58,1531126,30836,0
76805130,12362,62061765,290394,110539,261958744,7,972269,12888,1
348372811,52893,106600063,684118,25900,154007395,12,400999,1956,0
759998727,188142,94699547,1222012,1237229,3281790327,123,3945184,265291,1
53825007,14742,83224436,607267,88131,89022964,22,1896814,343553,1
997702304,105927,48093111,959175,3648759,5469808282,91,2682219,36285,0
930004605,113036,1694450676,11543620,735137,1460975398,168,10011230,91227,0
176958728,14482,81376781,379156,9269,2498673,10,308713,2,1
396015053,93596,58003262,606430,15366,26586947,56,5748041,446,1
194689239,25411,46434511,241641,28666,38821749,24,576188,192149,1
1013083048,170367,1900272147,12302869,265475,1070508080,197,19092054,145288,0
965827790,160031,243060460,2037116,204916,930985864,89,19231875,31268,0
460008347,82329,370078966,3950188,19061,46078194,43,1215795,6949,0
1436709386,148480,1135381625,14015049,4146562,930637366,121,11299124,20897,1
1754311538,271758,958790883,7686994,1036355,2658904267,454,15886717,1347725,0
940796773,89447,165497158,1629090,1780416,3248071918,74,2289799,45899,0
64851689,10684,26844412,215475,56800,127114832,52,1254913,125036,1
174933335,20035,13345496,254331,1,3421698,4,810245,290,0
494373634,45589,824555368,3078270,48062,40949580,35,1736972,3741,0
1435372572,239555,450121249,5511534,252108,1122697302,47,3422693,81,0
190497384,30799,83093258,911630,434002,1315525703,30,726899,19087,1
328526298,72252,61769035,1228629,859,2571188,54,1198582,99793,1
258464933,26029,544475392,2878528,140939,150293932,36,289070,9835,0
266560481,31680,40534712,139755,47800,103569548,26,357979,31216,0
320586187,52739,174357045,850627,20041,50043423,50,1663359,105621,0
324162855,53099,60970543,695638,247053,994551093,66,5969740,697459,1
514888081,137084,71371266,619646,7729856,941134581,33,2693743,16087,0
1514239759,190692,1366181141,9358441,1769068,5249863696,150,5133847,145640,1
265767551,15498,154689466,1539974,609748,3276084075,16,223331,5371,0
204337911,29832,640084081,3105166,332100,157858644,9,1005751,280,1
171118535,81407,238335324,1764954,75540,191118526,52,1695618,252456,1
346971014,37940,928440031,9495255,627,2638039,17,673415,3701,0
231523576,35530,173364125,1394374,2235,2321734,31,697492,16600,0
94518210,5151,280887419,2258912,85339,100368952,6,185739,301,0
2031280633,269802,1096100899,10629796,7189811,14603725994,394,11822942,1474799,0
3604452,787,7474271,69482,839100,167597754,4,216973,322,1
229232959,68879,46890832,889875,51484,61564975,19,289269,133,1
219841054,71843,128686770,2638466,942400,1206875855,3,1998537,9,1
1177960398,124387,1048571287,8326026,532220,517889307,250,4952770,368080,0
357445095,30881,402629804,1360903,237800,717809876,6,686504,10,1
1064534331,116991,113298251,1108651,79873,339277915,102,12937536,943,0
392730501,43113,56656911,851302,127022,284633385,52,1619318,107015,0
561712007,40766,959285337,16946156,578093,694367550,55,977988,23131,0
201467069,74719,20937003,225873,21780,119899800,25,765958,1,1
164804108,40909,111437165,932922,24901,50358850,20,569269,27123,1
151507054,63279,46312741,658950,4105,19198685,24,641828,53408,1
86574948,38354,39472824,473206,72010,269475247,13,650351,944,1
342872540,67188,27027629,793123,233511,850439402,10,611661,72,0
116992202,44035,7745796,95181,12594,92238960,50,762785,14692,0
417078369,80390,22493718,150440,779826,1310854382,61,2963547,36058,0
193103080,47712,282087862,4970570,1349437,1526797371,5,1359388,2357,0
258769609,48619,145224400,822234,91112,116117655,37,1449353,332754,0
84141101,23465,1453321,28558,664901,2320937018,2,2508208,3186,0
1000549809,86051,503776997,5263027,348584,181309829,99,7058362,53738,0
91124161,12758,31715988,242939,614000,303931523,13,382697,2410,0
390470936,30716,84274754,1713126,5767700,5332281936,210,2669262,40975,0
265932119,15133,10688311,218021,57311,148790467,14,362874,6497,0
359336745,67125,143505182,823971,20600,82205989,38,868434,8665,0
557921212,56240,61717959,619110,27870,41811499,73,2538528,118637,1
703865912,78873,344504691,5473016,1434048,2298790080,74,3703911,243345,0
11569095,3147,134929794,751052,2517500,5210740180,4,226882,1816,0
529175442,63348,352484517,2091823,1019151,102987831,44,2849471,17888,0
15832405,2361,68240319,287155,1400000,515579710,2,38813,15,0
308811426,35237,1182676666,3048769,279517,24662350,46,4690577,13710,0
2574126,400,1033803791,4709012,158,2785871,4,17003,150,0
415752953,20588,423072409,2136310,318300,754580262,26,280389,8809,0
228003109,58288,106513804,755609,234800,548393169,29,910638,14998,0
261975922,21887,134202748,1512168,199453,146849902,14,240426,512,0
402771910,128641,131360082,1357948,386586,1028129238,76,3135726,20908,0
1548151634,154325,948760574,9009457,741824,1820024186,66,5939223,9645,0
1879386440,295491,2007460784,11222080,623935,673282408,212,10345515,145671,1
24195796,7751,513974720,3902623,32737,40801186,4,968681,1416,0
524463179,59700,297234963,4259163,330599,1255373850,35,4462173,3430,0
379518360,101883,127485188,2075278,289937,653804560,26,575207,3011,0
493444344,48491,110108631,979538,669052,1951015670,63,4367770,8576,0
475639302,35569,816491835,8286772,211996,423648556,21,462489,1196,0
387094388,61560,439612099,2226916,57422,81826396,16,631168,664,1
617991511,145653,100752374,1194201,98442,661984472,16,1512216,194,1
238027193,60128,79782493,1147086,5653,13194733,16,340905,8,1
113153819,35421,14448833,138564,8063,47272619,21,97523,63,1
2738293818,251033,2372399124,26919886,5815851,1859977153,380,15254141,531893,0
986132265,97956,383748675,1303919,793798,2145975300,79,1428200,65798,0
745086450,95154,818482247,8068018,1515908,1133216780,128,1822325,24957,0
806817589,85661,489443301,2894907,31430,131482347,116,2049245,7749,0
817933263,104636,658407296,4541248,877700,870762842,105,2894166,51363,0
188142444,23954,29221855,114628,1051,20050268,26,553446,123107,0
441916342,47499,757432448,6966709,21746,26604065,96,2127258,226,0
269491606,26075,746615342,15669340,304900,2432918911,12,797357,11171,0
36398813,7606,51105810,440385,42585,30427598,17,1019440,65182,0
572628080,58161,358325972,1376330,48738,45145253,28,1096110,188483,0
29365536,28087,3502786,57445,13139,124006258,4,343152,2430,0
394381902,22919,805683907,2076505,998663,847830213,24,1353588,25712,0
84890640,8746,939513536,3629985,30600,7092486,17,141007,723,0
361517395,119783,37192341,491577,13334,35999853,56,4372188,56118,0
597718233,172980,152225528,2379610,427031,1985146213,11,3504438,432,0
194708224,32664,20154009,183170,5040,29481029,54,1253748,158571,0
2086460781,167759,212889507,1603354,83399,264665397,259,12655149,17500,0
400479389,61255,63905136,626102,113328,552721460,141,3915242,574448,0
221406245,13588,104090438,446840,327346,622671381,9,350493,6207,1
249576970,31843,39198931,239096,9602,37058831,20,410037,101754,0
238502829,38595,26154092,390129,1569194,2205444414,17,692500,33938,1
255707376,35404,132383657,926647,3955024,3229349729,4,1296219,3835,1
224150665,33067,105711690,630231,330044,279699428,7,300617,648,1
682837690,155771,191823612,1853827,41044,185584934,56,3246804,2067,1
574505748,47463,1037344011,21343581,2161485,1928057718,87,1430212,50575,0
60355607,4814,4562833,30406,174,458426,9,206940,148522,0
432365949,52014,754077455,3984464,41400,34316786,23,1717726,7,0
169074195,77071,121560768,904837,79231,214484764,27,1161965,68575,1
635241142,77669,836072339,4909216,2101465,9427647770,102,2534489,86127,0
1056346890,198581,498454408,5874304,1043308,1247183383,74,6159848,32288,1
527632887,84301,395922237,2379259,676395,479492465,122,6266607,136368,1
143447350,22233,95029099,693003,2017,15893357,2,991870,295116,0
23089149,7090,1508079,15100,700500,160449801,35,115557,23382,0
1059262917,200623,507137305,5604031,3039186,3734881670,146,5308249,185567,1
398779586,38061,784193659,2659427,38259,22158832,18,2086078,7551,0
211158013,32331,522628926,13614101,492800,512503154,5,1007773,167,1
484375103,133279,218975838,3159820,1920220,6219918723,131,7336982,69511,0
259288333,9472,40948018,2324228,432500,503776050,36,320367,10787,0
1879966374,164059,464847219,2891357,65764,417275446,124,15809409,1427,0
187646063,31155,45203843,375214,2400511,5157109090,13,491748,5297,1
967029446,108666,570687048,4489378,159047,430832681,231,5988911,334802,0
550049388,48598,592341655,4553103,8126848,489745782,53,2766042,14501,0
1340305216,128114,1019821605,5831559,800468,545871218,157,23833,121979,0
59629684,29361,5737464,71512,84,889338,22,302804,12731,1
283406755,35672,62279409,254008,48146,49171406,12,363648,794,0
534874667,65494,562197656,3376379,39886,109689471,42,6027852,39523,0
338782953,37015,1100136050,4740945,74386,99920646,25,1724227,1822,1
737482160,55335,419937796,4019192,3214979,2189766597,52,4647023,19601,0
89701636,2561,375460772,3277504,22300,15339768,3,104287,272,0
763384135,200270,182844852,1503848,1215,5371997,61,1880744,146,1
2396737761,381756,1334796210,12947143,1025273,1545294272,210,8025643,38443,1
401104048,42742,458776041,3332448,1002990,718042201,82,1090144,26472,0
968194426,121168,468753245,3701432,622138,175481915,171,5865620,301064,0
819136167,220374,173633158,1399290,66599,327393753,67,1942002,60,1
1284096603,117365,1021758621,6306795,51713,348333229,133,5077728,6508,0
458842811,26775,1476805343,24898525,678711,664328364,11,1649510,1754,0
178523233,14560,140763661,2394273,144009,697618053,11,370282,1785,0
889098343,84086,2707034440,9483547,425400,312894649,58,3803337,15053,0
363510259,62841,45636634,615650,98763,907351760,51,663298,12357,0
1920784716,211573,814045992,8072383,912147,1042158771,203,12280979,1048,0
21188649,3940,3560845,38522,7977,34908043,22,518264,131214,1
395433400,12784,104673836,2484083,139300,207317000,221,1210029,129968,0
360816226,61627,171459970,1769697,242682,1353881739,35,486018,2928,0
937339123,96612,479514227,3606789,191838,56608149,82,5381698,177635,1
237741410,39503,86652111,676137,314300,411538350,37,482221,22112,0
1024381758,78554,1102289596,8953293,457111,248168852,138,3488226,149584,1
88524099,26884,25881919,309105,1897,15122285,14,828611,124,0
191918763,17921,168330437,768931,51300,63785723,6,404205,6,0
2423583406,221550,2154325842,11828484,412296,546197873,287,16182850,216976,0
652949750,72344,46232838,980365,3889444,10888392002,12,1852974,81,0
24215252,12008,12381597,191468,3611019,3302969819,1,1389350,4445,1
541018402,37204,35777367,911054,198468,1096877338,32,474609,6153,0
1927961994,323997,320969468,3572454,399114,525749281,387,28977015,368034,1
333202114,108322,203487345,2084532,928132,748253884,148,4207535,346411,1
759374819,64239,4168791151,11589558,837092,966469545,151,2515774,5863,0
761038233,121158,71245011,686801,470451,131813469,129,3258289,2299,1
169574765,46212,64115813,532711,16172,29701332,72,1488185,3414,1
622198235,53548,281739663,1138264,10615,18928214,56,2864850,90639,0
946757383,87426,936997565,5406952,661067,49143641,93,9035879,5920,0
332175085,63085,119541325,763188,378000,866018385,37,616074,20428,1
1313545266,193103,1310515665,6898904,40595,147790820,60,7702096,226445,0
263986575,37945,138793735,1535505,953400,1575405115,21,1413328,15,0
356559943,47785,490408465,4295510,504800,1871819472,59,804248,1883,0
212122034,61462,49794673,997193,117000,555529368,78,1510651,19909,0
121234000,36468,78160610,806269,118600,395342206,48,4890793,90542,0
1810649765,109411,824500156,7455155,18894720,15963128797,418,6531412,131873,0
354683755,77323,213371276,1027195,16828,43216239,93,8349963,274845,0
952626904,151446,195696821,2597296,9436402,2800998751,217,3892098,113898,0
849055927,131131,464235914,3109287,79224,214959368,132,4186604,1110,1
401066217,70661,54641192,657641,420,172191,79,2292241,196397,0
86103527,24888,211940922,1076420,3115217,1387044831,20,3663496,14428,1
22692011,1996,51510163,439315,6538,84927420,13,516845,1909,0
125056212,43939,123551829,1191440,93200,58980168,53,1524739,80954,0
654828389,139540,97450066,884775,122425,86649600,75,3010996,7257,1
68273832,9866,96088323,1033691,2308300,1220672571,11,146957,364,0
